timestamp,coin_name,price,market_cap,volume,is_real_time
13-04-2024 00:00,ethereum,271360.7282,3.25534E+13,1.69739E+12,FALSE
13-04-2024 00:00,binancecoin,49887.39978,7.65687E+12,2.94681E+11,FALSE
13-04-2024 00:00,solana,12856.77557,5.7295E+12,4.20684E+11,FALSE
13-04-2024 00:00,ripple,45.85767634,2.52604E+12,2.33032E+11,FALSE
13-04-2024 00:00,cardano,42.18480707,1.48721E+12,96881636112,FALSE
13-04-2024 00:00,dogecoin,14.61554365,2.10438E+12,3.28089E+11,FALSE
13-04-2024 00:00,polkadot,605.8408162,8.20084E+11,53321465631,FALSE
13-04-2024 00:00,litecoin,7214.99284,5.36401E+11,96457974406,FALSE
13-04-2024 00:00,tron,9.614217114,8.41894E+11,51155696724,FALSE
13-04-2024 00:00,chainlink,1268.950061,7.44436E+11,92990664356,FALSE
13-04-2024 00:00,avalanche-2,3296.788321,1.24533E+12,84633478624,FALSE
13-04-2024 00:00,stellar,9.637415163,2.77944E+11,17929136544,FALSE
13-04-2024 00:00,uniswap,662.8624617,5.00479E+11,40373948035,FALSE
13-04-2024 00:00,internet-computer,1166.950275,5.37645E+11,24999136568,FALSE
13-04-2024 00:00,filecoin,553.5927062,2.97626E+11,52848375843,FALSE
13-04-2024 00:00,vechain,3.577899213,2.6028E+11,21204905701,FALSE
13-04-2024 00:00,aptos,821.2668554,3.27871E+11,32579858983,FALSE
13-04-2024 00:00,arbitrum,98.33966869,2.60452E+11,67686204255,FALSE
13-04-2024 00:00,the-graph,22.49384277,2.12819E+11,13416851896,FALSE
13-04-2024 00:00,aave,8373.567596,1.24289E+11,16063299917,FALSE
13-04-2024 00:00,maker,247097.7608,2.28605E+11,15108898848,FALSE
13-04-2024 00:00,algorand,16.25194727,1.31843E+11,14587837024,FALSE
13-04-2024 00:00,eos,78.45818424,89898551178,25946892815,FALSE
13-04-2024 00:00,theta-token,204.4217273,2.04233E+11,8873108132,FALSE
13-04-2024 00:00,tezos,92.23973277,90196813050,5969448606,FALSE
13-04-2024 00:00,fantom,62.27336731,1.74459E+11,34648296160,FALSE
13-04-2024 00:00,decentraland,43.2875978,80739738652,11241677692,FALSE
13-04-2024 00:00,chiliz,10.05588471,89358134993,10091428718,FALSE
13-04-2024 00:00,optimism,205.4605831,2.06799E+11,39007075889,FALSE
13-04-2024 00:00,render-token,688.7849874,2.62678E+11,31351614349,FALSE
13-04-2024 00:00,frax,83.49635905,54199679331,4125665524,FALSE
13-04-2024 00:00,mina-protocol,71.62937706,77673365066,6515542756,FALSE
14-04-2024 00:00,bitcoin,5384975.243,1.06187E+14,4.11489E+12,FALSE
14-04-2024 00:00,ethereum,252674.0227,3.04075E+13,2.5799E+12,FALSE
14-04-2024 00:00,binancecoin,46594.89116,7.19887E+12,3.28335E+11,FALSE
14-04-2024 00:00,solana,11720.73707,5.24242E+12,8.21239E+11,FALSE
14-04-2024 00:00,ripple,40.20594529,2.21812E+12,3.13817E+11,FALSE
14-04-2024 00:00,cardano,37.54383903,1.32707E+12,1.01432E+11,FALSE
14-04-2024 00:00,dogecoin,12.86543692,1.85835E+12,4.26682E+11,FALSE
14-04-2024 00:00,polkadot,539.0280412,7.32031E+11,57564507374,FALSE
